Order-Date,Delivery-Date,Promised-Date,Courier,Size of the box height,Size of the box width,Size of the box length,Size of the box weight,Weather,Store address,Customer address
2020-11-10,2020-11-27,2020-11-26,PS,29.632656,34.722553000000005,17.523058,4.421456378588808,Good,'-123.048/49.1534','-126.85760035736527/55.99638001935662'
2020-12-04,2020-12-21,2020-12-21,PS,29.632656,34.722553000000005,17.523058,1.2169507069764958,Bad,'-123.048/49.1534','-126.85679381694455/55.997744838224186'
2021-11-09,2021-11-25,2021-11-25,PS,29.632656,34.722553000000005,17.523058,0.7735373131977211,Good,'-123.048/49.1534','-126.8574341579312/55.99622361936892'
2020-10-18,2020-11-03,2020-11-03,PS,29.632656,34.722553000000005,17.523058,0.2149093653212001,Good,'-123.048/49.1534','-126.85548446991669/55.99710079858704'
2021-10-23,2021-11-09,2021-11-08,PS,29.632656,34.722553000000005,17.523058,0.9316538911775408,Good,'-123.048/49.1534','-126.8557231637591/55.99752718350479'
2020-12-03,2020-12-20,2020-12-20,PS,29.632656,34.722553000000005,17.523058,2.1245219245316482,Bad,'-123.048/49.1534','-126.85523726102073/55.99514042377573'
2021-01-08,2021-01-26,2021-01-25,PS,29.632656,34.722553000000005,17.523058,3.1208312026043297,Good,'-123.048/49.1534','-126.8552332265733/55.99818290344177'
2021-05-31,2021-06-17,2021-06-16,PS,29.632656,34.722553000000005,17.523058,3.5889947692186595,Good,'-123.048/49.1534','-126.85622217463832/55.996678931039206'
2021-11-24,2021-12-12,2021-12-11,PS,29.632656,34.722553000000005,17.523058,2.4907889916939268,Bad,'-123.048/49.1534','-126.85787832218902/55.99606365200302'
2021-06-05,2021-06-23,2021-06-23,PS,29.632656,34.722553000000005,17.523058,0.839844192261595,Good,'-123.048/49.1534','-126.85781225622368/55.99783214838127'
2021-09-03,2021-09-20,2021-09-19,PS,29.632656,34.722553000000005,17.523058,2.403804455073411,Good,'-123.048/49.1534','-126.8571978185731/55.995978167116014'
2021-05-21,2021-06-06,2021-06-06,PS,29.632656,34.722553000000005,17.523058,1.857437984440787,Good,'-123.048/49.1534','-126.85713408140784/55.996882186819'
2021-06-22,2021-07-10,2021-07-09,PS,29.632656,34.722553000000005,17.523058,1.5397753238917642,Good,'-123.048/49.1534','-126.85701120616258/55.99539583189679'
2020-09-29,2020-10-15,2020-10-15,PS,29.632656,34.722553000000005,17.523058,1.6756289977502157,Good,'-123.048/49.1534','-126.85498950067996/55.99497736093104'
2021-09-01,2021-09-19,2021-09-19,PS,29.632656,34.722553000000005,17.523058,2.105356765289007,Good,'-123.048/49.1534','-126.85675832969272/55.99599450121146'
2021-02-09,2021-02-26,2021-02-25,FD,29.632656,34.722553000000005,17.523058,3.3369392380349927,Good,'-123.048/49.1534','-126.85691125432427/55.99787906073074'
2021-05-07,2021-05-24,2021-05-24,PS,29.632656,34.722553000000005,17.523058,2.5282967771878506,Good,'-123.048/49.1534','-126.85731148022982/55.996625106827885'
2020-12-17,2021-01-04,2021-01-04,PS,29.632656,34.722553000000005,17.523058,3.614424806290899,Bad,'-123.048/49.1534','-126.85610016703468/55.99552731702488'
2020-10-28,2020-11-15,2020-11-14,PS,29.632656,34.722553000000005,17.523058,1.7072916903839108,Good,'-123.048/49.1534','-126.85814617960771/55.998606187639815'
2021-09-15,2021-10-02,2021-10-02,PS,29.632656,34.722553000000005,17.523058,0.7737964728142398,Good,'-123.048/49.1534','-126.85703393668362/55.99801656477677'
2020-11-21,2020-12-08,2020-12-08,PS,29.632656,34.722553000000005,17.523058,2.24622943224502,Good,'-123.048/49.1534','-126.85489189083933/55.997568518205185'
2021-02-21,2021-03-09,2021-03-08,PS,29.632656,34.722553000000005,17.523058,4.5558920264766956,Good,'-123.048/49.1534','-126.8578440050752/55.99626024838788'
2021-07-19,2021-08-06,2021-08-06,PS,29.632656,34.722553000000005,17.523058,3.79600399985232,Good,'-123.048/49.1534','-126.85465187020016/55.99747480182196'
2021-09-30,2021-10-18,2021-10-17,PS,29.632656,34.722553000000005,17.523058,5.073283086699506,Good,'-123.048/49.1534','-126.85700542101793/55.9951404384772'
2021-10-06,2021-10-23,2021-10-23,PS,29.632656,34.722553000000005,17.523058,1.817942200823712,Good,'-123.048/49.1534','-126.85781233520923/55.994434123855655'
2021-02-19,2021-03-09,2021-03-08,PS,29.632656,34.722553000000005,17.523058,2.5397879052612873,Good,'-123.048/49.1534','-126.85714520735766/55.99844696355249'
2021-01-07,2021-01-25,2021-01-25,PS,29.632656,34.722553000000005,17.523058,2.988774543232457,Bad,'-123.048/49.1534','-126.85520417474216/55.9951740871856'
2021-04-20,2021-05-07,2021-05-07,PS,29.632656,34.722553000000005,17.523058,1.4435185275075055,Good,'-123.048/49.1534','-126.8547373034064/55.997130372510824'
2021-07-13,2021-07-29,2021-07-28,PS,29.632656,34.722553000000005,17.523058,0.90696089330506,Good,'-123.048/49.1534','-126.85618053919231/55.99677025624334'
2021-05-25,2021-06-10,2021-06-09,PS,29.632656,34.722553000000005,17.523058,0.724422625966732,Good,'-123.048/49.1534','-126.85710225853772/55.99600774060683'
2021-02-09,2021-02-27,2021-02-27,FD,29.632656,34.722553000000005,17.523058,3.5016071121289123,Bad,'-123.048/49.1534','-126.85730405732326/55.99725883208497'
2021-04-16,2021-05-03,2021-05-03,PS,29.632656,34.722553000000005,17.523058,1.7086625988645374,Good,'-123.048/49.1534','-126.85579741739045/55.997464243467775'
2021-05-01,2021-05-19,2021-05-19,PS,29.632656,34.722553000000005,17.523058,3.57053669713517,Good,'-123.048/49.1534','-126.85530427038896/55.99705405561605'
2020-12-23,2021-01-10,2021-01-10,PS,29.632656,34.722553000000005,17.523058,0.1937799521826888,Bad,'-123.048/49.1534','-126.85807154500235/55.99689443552606'
2020-10-19,2020-11-05,2020-11-05,PS,29.632656,34.722553000000005,17.523058,4.8056720264253245,Good,'-123.048/49.1534','-126.85753186978589/55.9964961862911'
2021-07-06,2021-07-23,2021-07-23,PS,29.632656,34.722553000000005,17.523058,2.238356299479765,Good,'-123.048/49.1534','-126.85602323328554/55.99712452319923'
2020-11-29,2020-12-16,2020-12-16,PS,29.632656,34.722553000000005,17.523058,0.9192728429168852,Good,'-123.048/49.1534','-126.85619670369715/55.99671405859244'
2021-01-31,2021-02-19,2021-02-18,FD,29.632656,34.722553000000005,17.523058,2.026951999868292,Good,'-123.048/49.1534','-126.85570993579317/55.99648411282857'
2021-07-18,2021-08-04,2021-08-03,FD,29.632656,34.722553000000005,17.523058,2.5796744233793527,Good,'-123.048/49.1534','-126.85711212723966/55.997463111600645'
2021-01-22,2021-02-10,2021-02-10,FD,29.632656,34.722553000000005,17.523058,3.068710077114513,Good,'-123.048/49.1534','-126.85705232173358/55.99917286664963'
2021-05-23,2021-06-08,2021-06-07,PS,29.632656,34.722553000000005,17.523058,2.2051776649112025,Good,'-123.048/49.1534','-126.85568962869247/55.995870344375724'
2020-11-24,2020-12-10,2020-12-09,PS,29.632656,34.722553000000005,17.523058,2.5545536699806957,Good,'-123.048/49.1534','-126.8576133411402/55.99611768416245'
2021-07-12,2021-07-28,2021-07-28,PS,29.632656,34.722553000000005,17.523058,2.195870203422719,Good,'-123.048/49.1534','-126.85512315631301/55.99691887400907'
2021-10-06,2021-10-24,2021-10-24,PS,29.632656,34.722553000000005,17.523058,2.5857123049730744,Good,'-123.048/49.1534','-126.8565359360264/55.99646384423679'
2021-04-30,2021-05-18,2021-05-18,PS,29.632656,34.722553000000005,17.523058,2.5992495188214746,Good,'-123.048/49.1534','-126.85540862185472/55.99380868807124'
2021-08-06,2021-08-22,2021-08-22,PS,29.632656,34.722553000000005,17.523058,1.4481143650306167,Good,'-123.048/49.1534','-126.85668709396644/55.99561117587943'
2021-08-20,2021-09-05,2021-09-05,PS,29.632656,34.722553000000005,17.523058,2.718015489992959,Good,'-123.048/49.1534','-126.85561097391479/55.99737600247067'
2020-12-21,2021-01-07,2021-01-06,PS,29.632656,34.722553000000005,17.523058,2.3687659606671403,Good,'-123.048/49.1534','-126.85533065331623/55.997297124712986'
2020-11-14,2020-11-30,2020-11-30,PS,29.632656,34.722553000000005,17.523058,3.680386983955047,Good,'-123.048/49.1534','-126.85951393748148/55.99487948342849'
2021-01-24,2021-02-10,2021-02-09,PS,29.632656,34.722553000000005,17.523058,1.1408096864984243,Good,'-123.048/49.1534','-126.85531121106108/55.99716943954566'
2021-10-08,2021-10-26,2021-10-25,PS,29.632656,34.722553000000005,17.523058,1.1705276180428366,Good,'-123.048/49.1534','-126.85507315851922/55.9983419485871'
2021-10-21,2021-11-08,2021-11-07,PS,29.632656,34.722553000000005,17.523058,2.553912262587963,Good,'-123.048/49.1534','-126.8564227668818/55.99574927835029'
2020-11-21,2020-12-09,2020-12-09,PS,29.632656,34.722553000000005,17.523058,1.47716710944096,Good,'-123.048/49.1534','-126.85779631673067/55.99664498820859'
2021-06-23,2021-07-10,2021-07-09,PS,29.632656,34.722553000000005,17.523058,4.954364079332488,Good,'-123.048/49.1534','-126.85666131695903/55.996239487041436'
2020-12-04,2020-12-21,2020-12-21,PS,29.632656,34.722553000000005,17.523058,1.323943283539819,Bad,'-123.048/49.1534','-126.85569025492345/55.996090542936834'
2021-01-22,2021-02-07,2021-02-07,PS,29.632656,34.722553000000005,17.523058,3.995161415594012,Bad,'-123.048/49.1534','-126.85787571542376/55.996545850038586'
2021-10-07,2021-10-23,2021-10-23,PS,29.632656,34.722553000000005,17.523058,2.3703897159979515,Good,'-123.048/49.1534','-126.85517731762329/55.99605468704907'
2021-02-20,2021-03-10,2021-03-10,PS,29.632656,34.722553000000005,17.523058,3.854695409950877,Good,'-123.048/49.1534','-126.85656030527393/55.99740886551683'
2021-08-14,2021-08-30,2021-08-29,PS,29.632656,34.722553000000005,17.523058,3.649405199118725,Good,'-123.048/49.1534','-126.85598380471237/55.99483234540991'
2020-11-25,2020-12-13,2020-12-12,PS,29.632656,34.722553000000005,17.523058,5.100592040217662,Bad,'-123.048/49.1534','-126.85666217744628/55.99545473085719'
2021-02-27,2021-03-17,2021-03-17,PS,29.632656,34.722553000000005,17.523058,2.436682656793612,Good,'-123.048/49.1534','-126.85664055355882/55.99705172742284'
2021-03-20,2021-04-06,2021-04-06,PS,29.632656,34.722553000000005,17.523058,4.665023756881219,Good,'-123.048/49.1534','-126.8556939883924/55.9964763703616'
2021-01-10,2021-01-27,2021-01-26,PS,29.632656,34.722553000000005,17.523058,1.851641372098639,Good,'-123.048/49.1534','-126.85657992072507/55.99452237872942'
2020-10-22,2020-11-08,2020-11-08,PS,29.632656,34.722553000000005,17.523058,1.249365785530287,Good,'-123.048/49.1534','-126.85674532379224/55.996692896644284'
2021-09-10,2021-09-26,2021-09-26,PS,29.632656,34.722553000000005,17.523058,3.6636006132000936,Good,'-123.048/49.1534','-126.85677803484145/55.99754216189414'
2021-12-24,2022-01-10,2022-01-09,FD,29.632656,34.722553000000005,17.523058,2.374586238268852,Bad,'-123.048/49.1534','-126.8565258798006/55.99555896059782'
2021-04-08,2021-04-26,2021-04-26,PS,29.632656,34.722553000000005,17.523058,3.0386430035406966,Good,'-123.048/49.1534','-126.85436243821535/55.99673473543365'
2020-11-20,2020-12-10,2020-12-10,FD,29.632656,34.722553000000005,17.523058,5.504120159593019,Good,'-123.048/49.1534','-126.85646281477942/55.99596911054363'
2021-10-25,2021-11-10,2021-11-10,PS,29.632656,34.722553000000005,17.523058,2.999095381950592,Good,'-123.048/49.1534','-126.85791942759171/55.99735882342505'
2020-11-23,2020-12-09,2020-12-08,PS,29.632656,34.722553000000005,17.523058,3.4396362834780576,Good,'-123.048/49.1534','-126.8556021973489/55.99808122908892'
2020-11-22,2020-12-09,2020-12-09,PS,29.632656,34.722553000000005,17.523058,3.6515442346023734,Good,'-123.048/49.1534','-126.8586110693146/55.995303424218356'
2020-12-01,2020-12-17,2020-12-17,PS,29.632656,34.722553000000005,17.523058,0.3838722779403256,Good,'-123.048/49.1534','-126.8573455531447/55.99591104448676'
2021-06-16,2021-07-02,2021-07-01,PS,29.632656,34.722553000000005,17.523058,2.559583523551268,Good,'-123.048/49.1534','-126.8566407358129/55.99779546957641'
2020-12-17,2021-01-02,2021-01-02,PS,29.632656,34.722553000000005,17.523058,1.1169989255793245,Bad,'-123.048/49.1534','-126.85463443721626/55.99662583736886'
2021-12-18,2022-01-04,2022-01-04,PS,29.632656,34.722553000000005,17.523058,4.2658257791024665,Good,'-123.048/49.1534','-126.85679556990252/55.99633989505332'
2021-04-16,2021-05-04,2021-05-04,FD,29.632656,34.722553000000005,17.523058,0.7666075412676415,Good,'-123.048/49.1534','-126.85722345952787/55.99607643195953'
2021-04-25,2021-05-13,2021-05-13,PS,29.632656,34.722553000000005,17.523058,5.188038737661636,Good,'-123.048/49.1534','-126.85613559758444/55.997723402714044'
2021-01-16,2021-02-01,2021-02-01,PS,29.632656,34.722553000000005,17.523058,4.349062934072838,Bad,'-123.048/49.1534','-126.85478280692527/55.99644507262352'
2021-08-05,2021-08-23,2021-08-23,PS,29.632656,34.722553000000005,17.523058,3.937495274072608,Good,'-123.048/49.1534','-126.85497752240633/55.99717576578997'
2020-11-24,2020-12-10,2020-12-10,PS,29.632656,34.722553000000005,17.523058,0.22347462503317708,Good,'-123.048/49.1534','-126.85710964734218/55.99652018326434'
2021-03-15,2021-04-03,2021-04-03,FD,29.632656,34.722553000000005,17.523058,2.4633524108376257,Good,'-123.048/49.1534','-126.85668304152792/55.997466745939946'
2021-05-05,2021-05-22,2021-05-21,PS,29.632656,34.722553000000005,17.523058,1.7409179763204226,Good,'-123.048/49.1534','-126.8563933265904/55.99790481420769'
2020-11-17,2020-12-03,2020-12-03,PS,29.632656,34.722553000000005,17.523058,2.3724300039804627,Good,'-123.048/49.1534','-126.85647330280248/55.99622841113986'
2021-10-01,2021-10-17,2021-10-17,PS,29.632656,34.722553000000005,17.523058,2.179148612167096,Good,'-123.048/49.1534','-126.8555555845214/55.99607610793839'
2020-11-01,2020-11-18,2020-11-17,PS,29.632656,34.722553000000005,17.523058,0.6698062088545212,Good,'-123.048/49.1534','-126.85617489381748/55.995744427232935'
2020-12-16,2021-01-02,2021-01-01,PS,29.632656,34.722553000000005,17.523058,2.9611222781913265,Bad,'-123.048/49.1534','-126.85629279637003/55.99740062681461'
2021-11-16,2021-12-03,2021-12-02,PS,29.632656,34.722553000000005,17.523058,1.0034068261292712,Good,'-123.048/49.1534','-126.85646966428983/55.996455603586696'
2021-03-16,2021-04-03,2021-04-03,FD,29.632656,34.722553000000005,17.523058,3.0398987407019065,Good,'-123.048/49.1534','-126.85633081152838/55.99609366027114'
2021-04-22,2021-05-09,2021-05-09,PS,29.632656,34.722553000000005,17.523058,2.8875589716653685,Good,'-123.048/49.1534','-126.8561441732377/55.99577673322491'
2020-10-25,2020-11-12,2020-11-12,PS,29.632656,34.722553000000005,17.523058,5.569746158812416,Good,'-123.048/49.1534','-126.85586761401181/55.99617409613134'
2020-11-16,2020-12-04,2020-12-04,PS,29.632656,34.722553000000005,17.523058,0.7220624008648739,Good,'-123.048/49.1534','-126.85623916625447/55.99780926260614'
2020-12-07,2020-12-25,2020-12-24,PS,29.632656,34.722553000000005,17.523058,1.2846385132072482,Good,'-123.048/49.1534','-126.85693575859095/55.998098168591824'
2021-01-20,2021-02-06,2021-02-06,PS,29.632656,34.722553000000005,17.523058,2.7558111114662145,Bad,'-123.048/49.1534','-126.85817838595555/55.994967025999344'
2021-03-16,2021-04-03,2021-04-03,FD,29.632656,34.722553000000005,17.523058,4.900475301246367,Good,'-123.048/49.1534','-126.85537468416688/55.996990986447'
2021-11-05,2021-11-22,2021-11-21,PS,29.632656,34.722553000000005,17.523058,2.7815783382289343,Good,'-123.048/49.1534','-126.85595130021605/55.99579353986967'
2021-08-24,2021-09-11,2021-09-10,PS,29.632656,34.722553000000005,17.523058,3.008650873945319,Good,'-123.048/49.1534','-126.85740904848808/55.99736565628443'
2021-07-31,2021-08-18,2021-08-17,PS,29.632656,34.722553000000005,17.523058,4.7959146879210905,Good,'-123.048/49.1534','-126.85697745505857/55.996062676964215'
2021-05-30,2021-06-15,2021-06-15,PS,29.632656,34.722553000000005,17.523058,0.13969066596905788,Good,'-123.048/49.1534','-126.85657209857142/55.99741192138165'
2021-06-27,2021-07-15,2021-07-15,FD,29.632656,34.722553000000005,17.523058,4.287614560488393,Good,'-123.048/49.1534','-126.85772722374483/55.99589509931301'
2020-11-28,2020-12-14,2020-12-14,PS,29.632656,34.722553000000005,17.523058,3.976161885200574,Bad,'-123.048/49.1534','-126.85721358895886/55.99462232115565'
2021-05-05,2021-05-22,2021-05-21,PS,29.632656,34.722553000000005,17.523058,3.4149089958974965,Good,'-123.048/49.1534','-126.85582070449628/55.99659569480319'
2021-02-25,2021-03-14,2021-03-14,PS,29.632656,34.722553000000005,17.523058,2.117676508141328,Good,'-123.048/49.1534','-126.85665959315244/55.996214537487894'
2021-04-01,2021-04-20,2021-04-19,FD,29.632656,34.722553000000005,17.523058,3.5333274442984277,Good,'-123.048/49.1534','-126.8585612828654/55.997361579903824'
2021-03-20,2021-04-06,2021-04-05,FD,29.632656,34.722553000000005,17.523058,1.4634969083209266,Good,'-123.048/49.1534','-126.85679550627262/55.996031674344465'
2021-11-26,2021-12-13,2021-12-13,PS,29.632656,34.722553000000005,17.523058,4.3032338324932216,Bad,'-123.048/49.1534','-126.85668987068736/55.99676059519855'
2021-05-28,2021-06-15,2021-06-15,PS,29.632656,34.722553000000005,17.523058,3.079703024801051,Good,'-123.048/49.1534','-126.85653911518514/55.9966888925567'
2021-07-30,2021-08-16,2021-08-15,PS,29.632656,34.722553000000005,17.523058,3.0441126974149437,Good,'-123.048/49.1534','-126.85541188188394/55.99661341074508'
2021-09-21,2021-10-09,2021-10-08,PS,29.632656,34.722553000000005,17.523058,4.0463666840182535,Good,'-123.048/49.1534','-126.85560965795564/55.99804333713527'
2021-08-26,2021-09-15,2021-09-15,PS,29.632656,34.722553000000005,17.523058,5.0727288069030685,Good,'-123.048/49.1534','-126.85584883737783/55.997709068971474'
2020-12-18,2021-01-03,2021-01-03,PS,29.632656,34.722553000000005,17.523058,1.0858440991605192,Bad,'-123.048/49.1534','-126.85687481588094/55.99651130530277'
2021-03-05,2021-03-24,2021-03-24,FD,29.632656,34.722553000000005,17.523058,4.118988382616689,Good,'-123.048/49.1534','-126.85510039236782/55.9957123043064'
2020-12-10,2020-12-28,2020-12-27,PS,29.632656,34.722553000000005,17.523058,2.7624846275135124,Bad,'-123.048/49.1534','-126.85478436742405/55.99858664958065'
2021-04-26,2021-05-14,2021-05-13,PS,29.632656,34.722553000000005,17.523058,2.7441230791132347,Good,'-123.048/49.1534','-126.85821520266856/55.99616424573791'
2021-10-23,2021-11-09,2021-11-08,PS,29.632656,34.722553000000005,17.523058,1.1588746445713989,Good,'-123.048/49.1534','-126.8562842802385/55.9958358699715'
2021-09-30,2021-10-17,2021-10-16,PS,29.632656,34.722553000000005,17.523058,3.4065672415991815,Good,'-123.048/49.1534','-126.85560478551685/55.9972536271'
2021-08-30,2021-09-16,2021-09-15,PS,29.632656,34.722553000000005,17.523058,3.2645386297679915,Good,'-123.048/49.1534','-126.85567542396436/55.99476069608394'
2021-07-03,2021-07-21,2021-07-21,PS,29.632656,34.722553000000005,17.523058,2.3401749411548587,Good,'-123.048/49.1534','-126.85675032797442/55.998513298515846'
2021-10-27,2021-11-13,2021-11-12,PS,29.632656,34.722553000000005,17.523058,2.6070902710988317,Good,'-123.048/49.1534','-126.85706062066717/55.996068990442524'
2021-11-05,2021-11-25,2021-11-25,PS,29.632656,34.722553000000005,17.523058,5.152532752348916,Good,'-123.048/49.1534','-126.85536059268914/55.99784912703044'
